company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
MANUFACTURE BONTEMPS,Stand H47,Les lignes de nos modèles sont inspirées de grands souliers emblématiques. Des chaussures françaises qui ont traversé les années sans jamais se démoder et dont la capacité à s’adapter à tous les styles nous inspire encore. La forme ronde et rationnelle est associée à une semelle épaisse qui lui confère une esthétique affirmée et équilibrée. Les doubles coutures petits points soulignent le modèle et sont la signature de sa bonne facture.,,,https://manufacturebontemps.fr,,,
MANUFACTURE DE CHAROLLES,Stand H10-i09,"Fondée en 1844 au cœur de la Bourgogne, la Manufacture de Charolles est l’une des plus anciennes manufactures de céramique de France. Labellisée Entreprise du Patrimoine Vivant (EPV), elle perpétue un savoir-faire d’exception à travers la fabrication artisanale d’objets décoratifs en céramique. Chaque pièce est entièrement réalisée à la main dans nos ateliers de Charolles, depuis le coulage jusqu’aux finitions. La Manufacture associe aujourd’hui cet héritage centenaire à une vision contemporaine du design, en développant des collections originales qui trouvent leur place aussi bien dans les intérieurs particuliers que dans les projets d’architecture et de décoration. Symbole de la marque, la célèbre carafe Glouglou côtoie désormais de nouvelles créations imaginées avec des designers et fabriquées selon les mêmes exigences de qualité et de savoir-faire français.",,,,,,
MANUFACTURE JACQUEMIN,Stand i18,,,,https://manufacture-jacquemin.com,,,
MANUFACTURE PERRIN 1924,Stand F37,"La Manufacture PERRIN est la dernière entreprise familiale spécialisée dans la fabrication exclusivement française de chaussettes et de collants de qualité, aux fils choisis et finitions parfaites. Labelisée EPV depuis 2014. Elle fabrique pour des marques et couturiers reconnus à l’international pour leur positionnement luxe. Elle commercialise ses propres collections: Perrin 1924, Dagobert à l'Envers et La Chaussette Française",,,https://manufacture-perrin.com,,,
MARCUS SPURWAY,Stand i55,,,,https://marcus-spurway.com,,,
MARIE DE LIVINHAC - CROQ & CRAQ - TREK'AVENTURE,Stand O53,,,,https://mariedelivinhac.com,,,
MariParis,Stand F44,"MariParis est une maison de création artisanale française spécialisée dans les accessoires de mode en pièces uniques. Chaque création est imaginée et réalisée à la main dans mon atelier à Menton, à partir de matières soigneusement sélectionnées : tissus, cuir, textiles anciens ou contemporains. Les sacs berlingots signature, sacs et pochettes incarnent un univers élégant, bohème et libre, où chaque pièce raconte une histoire. MariParis valorise l’artisanat d’art, la fabrication française et la singularité, avec des créations jamais reproduites à l’identique.",,,,,,
MARON BOUILLIE,Stand Pavillon Ile de France,"Depuis 2004, MARON BOUILLIE, marque parisienne, propose des articles textiles imprimés de photographies de la vie courante. De grande qualité, les produits sont entièrement fabriqués en France en petites séries, dans des matières éco-responsables. Avec poésie et d’humour, la créatrice Marie Bouillon vous habille d’images, vous décroche un sourire. Sacs de courses, paniers de rangement, sac à pain, vide-poche déco, housse de coussins, corbeilles à fruits, protège-livre ; que ce soit sur votre épaule, à porter de main, ou dans votre maison, nos objets donnerons à votre quotidien une touche fraiche et singulière. Distribués dans le monde entier, de la boutique cadeaux au concept store de musée les plus prestigieux, les produits séduisent à travers le monde. MARON BOUILLIE, c'est comme un croissant frais du matin : unique, délicieux et made in France !",,,https://maronbouillie.com,,,
Maroquinerie du Cotentin,Stand D10-E09,"Atelier de maroquinerie artisanale et vente directe en sortie d'atelier. Ceintures, sacs à main...",,,https://maroquineriecotentin.fr,,,
MAROQUINERIE HEXAGONE,Stand Q39,,,,https://hexagone-cuir.com,,,
MATA,Stand Village de l'Artisanat - D21.79,"Accessoires textiles faits main : broches florales, serre‑têtes, barrettes, boutonnières et nœuds papillon réalisés en satin, organza, tulle et autres textiles nobles. Chaque pétale est façonné à la main, un par un, parfois à la flamme pour obtenir des formes uniques. Le montage et la couture sont entièrement réalisés à la main, selon un savoir‑faire hybride mêlant plusieurs techniques artisanales, dont le Kanzashi. Toutes les créations sont fabriquées dans mon atelier à Metz, en pièces uniques ou petites séries.",,,https://bijoux-mata.com,,,
MAX CAPDEBARTHES,Stand N58-O57,"L’entreprise artisanale Max Capdebarthes est implantée à Sauveterre de Rouergue, village Bastide, lieu propice à l’expression de l’artisanat. Tous nos produits, sacs, sacs à main, petite maroquinerie et ceintures bénéficient de l'agrément ""Fabriqué en Aveyron"". Nous avons obtenu le label Entreprise du Patrimoine Vivant pour la première fois en 2009.",,,https://max-capdebarthes.fr,,,
MAX DE GÉNIE,Stand D86bis,"Chez Max de Génie, on réinvente la gourmandise avec une conviction simple : se faire plaisir ne devrait jamais être un compromis. Née de l’envie de proposer des alternatives plus saines sans renoncer au goût, nous proposons des préparations sucrées et farines bio à indice glycémique bas, fabriquées en France avec des ingrédients de qualité. Notre engagement va au-delà de l’assiette : notre atelier est installé au sein d’une entreprise adaptée. Nos collaborateurs en situation de handicap participent pleinement à la fabrication de nos produits, contribuant chaque jour à faire vivre un modèle plus inclusif, responsable et profondément humain.",,,https://maxdegenie.com,,,
MAY'FIL,Stand Village de l'Artisanat - D21.114,"May’Fil propose des créations textiles contemporaines réalisées artisanalement en tufting et punch needle. Je conçois et réalise à la main des pièces uniques et entièrement sur mesure : tapis, tableaux et décorations murales en relief, ainsi que des reproductions de logos destinées aux professionnels. Chaque création est fabriquée dans mon atelier en Mayenne, principalement à partir de laine, et peut être personnalisée selon les dimensions, les couleurs et l’univers souhaités. Mon travail s’adresse aussi bien aux particuliers qu’aux professionnels — architectes d’intérieur, décorateurs, hôtels, commerces et entreprises — à la recherche d’une création textile originale et d’un savoir-faire artisanal français.",,,,,,
Mayilôr,Stand Village de l'Artisanat - D21.196,,,,https://mayilor.com,,,
"MAZETTE, QUELLE MAQUETTE !",Stand Pavillon Ile de France,"La super histoire de Mazette « Mazette, quelle maquette ! » est la marque fille de « Kit et Colle » : créée en 2022 elle est destinée au grand public. Après 20 ans d’expérience en écoles avec nos maquettes pédagogiques, nous nous lançons dans une nouvelle aventure : des maquettes pour tous, petits et grands ! Cette décision a été prise après avoir rencontré un grand intérêt de la part de particuliers, de confrères et de professionnels lors du salon Made in France 2021. C’était parti ! L'objectif reste le même. Proposer une alternative au numérique par le biais d’activités stimulant la motricité fine des enfants tout en les sensibilisant à l’histoire, la science, la techno… et en plus, on s’amuse, on décore, on imagine, on joue !",,,https://mazettequellemaquette.com,,,
Maï tisse,Stand Village de l'Artisanat - D21.101,,,,https://maitisse.fr,,,
Maïana Durcudoy & maison Mayte,Stand F82,"Charcuterie traditionnelle et artisanale Basque . Filière IBAIAMA, cochons nés et élevés en plein air. Jambons Sans sel nitrites .",,,,,,
MENUISERIE DESBRAIS-PANEL,Stand P26,,,,https://desbrais-panel.fr,,,
MERVEILLES DU MONDE,Stand K79,"Merveilles du Monde est de retour pour une grande aventure gourmande. Pour ceux qui ont une féroce envie de chocolat, RDV sur notre stand !",,,https://merveilles-du-monde.fr,,,
MEUBLES LAGRANGE,Stand M18,"Entreprise artisanale, spécialisée dans la réalisation de mobilier contemporain, sur mesure, en bois massif, avec une finition huilée naturelle.",,,https://meubles-lagrange.fr,,,
MICHELI DESIGN,Stand Village de l'Artisanat - D21.107,"Micheli Design conçoit et fabrique du mobilier artisanal sur mesure en chêne massif français et acier. Chaque création est dessinée et fabriquée à la commande dans notre atelier en Mayenne, selon les dimensions, les usages et l’intérieur de son futur propriétaire. Bois massif, acier façonné et patiné à la main : nous créons des meubles singuliers, fonctionnels et durables, pensés pour accompagner la vie pendant de nombreuses années.",,,https://michelidesign.fr,,,
MICROBRASSERIE ORIGINE,Stand Q57,,,,https://microbrasserie-origine.fr,,,
MIELS D'AQUÍ,Stand Q58,,,,,,,
MIJUIN,Stand F02,"Vêtements, accessoires et linges de maison en 100% lin avec des engagements forts sur le design (moderniser l'image du lin) et sur la qualité (penser pour durer).",,,https://mijuin.fr,,,
MILEFOLIA,Stand Village de l'Artisanat - D21.170,,,,https://milefolia.co,,,
MILLENIALE,Stand Village de l'Artisanat - D21.113,"Milléniale, savonnerie naturelle et artisanale située près d’Angers. Nous fabriquons nos savons par saponification à froid à partir d’ingrédients naturels et biologiques. La saponification à froid nous permet de préserver les propriétés des ingrédients utilisés. Nous obtenons ainsi de véritables savons de soin, très doux, surgras et adaptés à toute la famille et tous les types de peaux. Notre gamme s'étend également aux shampoings solides, aux cosmétiques et aux accessoires, avec des produits pensés pour prendre soin de soi au quotidien et privilégier une consommation plus simple et durable. Nous proposons aussi des savons personnalisés pour les particuliers et les professionnels, ainsi que des cadeaux d'entreprise éco-responsables. À travers notre savoir-faire, nous défendons un artisanat local et à taille humaine, en privilégiant des ingrédients de qualité et une fabrication soignée, au cœur du Maine-et-Loire.",,,https://savonnerie-milleniale.com,,,
MITCHUT,Stand E85,,,,https://mitchut.com,,,
MLO FOR HER,Stand Village de l'Artisanat - D21.49,"Il faut bien le reconnaître, tout se ressemble. La tendance est donc à la démarcation. Le col plastron devient le meilleur atout pour ajouter sa touche personnelle à sa tenue. Il permet de personnaliser son look et de retrouver cette petite touche qui nous rend ""unique"" Quelle femme ne s’est pas plainte dans la journée, souvent de sa chemise trop collante, trop chaude, trop serrée. Les cols avec en plus beaucoup moins d’entretien , sont eux faciles à porter. En un clin d’oeil, ils permettent d’associer style et bien être. Variations de poids, de taille, aucun souci les cols s’adaptent à toutes les morphologies. Chic, city, casual, branché, sous une robe, un pull, un sweat shirt, tee shirt ou gilet. Les femmes sont sublimées",,,https://mloforher.com,,,
MOKI MOKI,Stand P32,"Les produits Moki (ou Moki Moki) sont des kits créatifs de papercraft en 3D qui permettent d'assembler soi-même des sculptures en papier au design géométrique moderne (style ""low-poly""). Ce sont des pochettes prêtes à l'emploi contenant du papier de qualité (déjà imprimé, découpé et pré-plié), de l'adhésif et des instructions pas à pas. Ces kits se déclinent principalement en décorations d'intérieur. Le produit offre ainsi une double promesse : une activité manuelle à partager et un bel objet déco design à exposer une fois terminé.",,,https://mokimoki.fr,,,
Mon boudoir à cire,Stand Village de l'Artisanat - D21.158,"Mon Boudoir à Cire imagine et fabrique artisanalement des créations parfumées, avec pour pièce phare le bouquet de bougies parfumées. Chaque création est réalisée à la main et personnalisable : je fabrique moi-même mes vases en résine, puis chaque client choisit ses bougies, ses végétaux et son parfum. J’utilise une cire végétale de tournesol française et des parfums de Grasse, pour créer des pièces décoratives, parfumées et uniques.",,,https://monboudoiracire.com,,,
MONT VALIER,Stand F41,"Mont Valier propose des vêtements mixtes fabriqués en France à partir de laine issue des Pyrénées. La collection associe des pulls, vestes, gilets, pantalons et accessoires, avec une fabrication locale dans le Béarn, qui valorise la matière et les savoir-faire du territoire.",,,https://montvalier.fr,,,
MONTBIGORNO,Stand Village de l'Artisanat - D21.86,,,,https://montbigorno.com,,,
MONTIFAUD,Stand E84-F83,,,,https://chateaumontifaud.com,,,
MORVAN,Stand O28,,,,https://chaudieres-morvan.com,,,
MOULIN DE LA VEYSSIÈRE,Stand K86,"Nous produisons au Moulin de la Veyssière à Neuvic en Périgord des huiles, des farines et des produits d'épicerie fine autour de la noix, de la noisette, de l'amande et de la cacahuète. Nos huiles sont fabriquées de façon artisanale, suivant un savoir-faire familial transmis depuis 1857. En 2022, nous avons décidé de nous lancer dans une nouvelle aventure : reprendre une exploitation agricole familiale située à Sarlat en Périgord, afin de devenir producteur de noix et nous rapprocher de la terre. Entre histoire et gastronomie, notre fabrication artisanale est associée à une production responsable et durable, en recherche perpétuelle d’innovation et d’excellence. En véritable passionnés de nos terroirs français, nous apportons une attention particulière à la sélection de nos matières premières. Exclusivement issues de notre exploitation ou de production locales, notre production est 100% française.",,,https://moulindelaveyssiere.fr,,,
MOUTARDE DE PROVINS,Stand Pavillon Ile de France,"Nous avons développé une gamme de moutardes à partir de nos cultures, façonnées à la ferme.",,,https://patrice-boudignat.com,,,
MURA - Single Farm Whisky,Stand Village de l'Artisanat - D21.197,,,,https://hautes-terres.fr,,,
MUTUALE,Stand G69,"Besoin d'une complémentaire santé responsable, engagée et qui répond vos besoins ? Mutuale est votre solution. Que vous soyez un particulier, une entreprise ou une collectivité, nos équipes reconnues pour leur savoir-faire, sauront vous accompagner dans la mise en place de votre contrat aussi bien en santé, qu’en prévoyance ou en assurance de biens. Soucieux de notre responsabilité sociétale, nous privilégions les placements éthiques et responsables, favorisons les circuits courts et soutenons financièrement plus de 50 entreprises qui produisent en France. Mutuale est d’ailleurs la première mutuelle à avoir été certifiée « Service France Garanti » pour son service d’assurance santé. Mutuale détient aussi le label Engagé RSE de niveau confirmé. Délivré par AFNOR Certification, ce label est la reconnaissance de nos engagements envers nos adhérents, nos salariés et nos territoires. Actrice de l’Economie Sociale et Solidaire, Mutuale est ancrée localement auprès de ses adhérents par le biais de différentes actions de prévention et de solidarité.",,,https://mutuale.fr,,,
MYLITTLEFABRIC,Stand Village de l'Artisanat - D21.193,"J'ai fondé Mylittlefabric et créé le sac Pépette avec une idée simple : permettre aux femmes d'adopter une mode plus éco-responsable sans renoncer au plaisir de changer de style. Le Pépette, un sac qui se porte comme un charm. « On ne change pas de sac : on change ce que l’on a envie de porter et de raconter. » L’idée est simple, mais assez différente des sacs traditionnels : le rabat de Pépette est interchangeable. Il permet ainsi de faire évoluer son sac au gré de ses envies, de ses tenues ou des saisons, mais aussi de raconter quelque chose de soi. Un rabat peut exprimer une émotion, un état d’esprit, un souvenir, un moment de vie, ou simplement devenir une sorte de grigri, d’amulette que l’on choisit de porter avec soi. Le Pépette s’inscrit également dans une démarche pratique et plus responsable : plutôt que de multiplier les sacs, un même sac peut évoluer grâce à ses rabats interchangeables. Une façon de consommer autrement, tout en restant économique, ludique et personnelle. C’est ce mélange entre maroquinerie artisanale, personnalisation, émotion et consommation plus raisonnée qui fait l’originalité du concept. Créé et fabriqué entièrement à Villaz près d'Annecy en Haute-Savoie, Lauréat du Trophée Coup de Cœur Artinov, Le Pépette®, marque déposée auprès de l'INPI, incarne ma volonté d'allier créativité, innovation et savoir-faire artisanal pour proposer une maroquinerie française originale, personnalisable et conçue pour durer. Ingrid BERTAU",,,https://mylittlefabric.fr,,,
MÉDUSE,Stand O64,"Modèle emblématique et déposé, la sandale SUNMIF Méduse est fabriquée en France depuis 1946 à partir de PVC souple, 100 % recyclable, issu d’un approvisionnement local. Son design iconique avec brides tressées et picots sous la semelle allie confort, style et durabilité.",,,https://meduse.com,,,
Mémé Bernadette,Stand L37,"Qualité, rapidité et savoir-faire. Nous concevons, fabriquons et personnalisons en Île-de-France des articles destinés à la communication par l’objet. Épais et résistants (jusqu'à 280 g), nos produits sont réalisés à partir de matières premières éco-responsables, conçues pour durer dans le temps. Fabricants et producteurs, nous mettons en avant notre savoir-faire et garantissons une maîtrise complète de la production. De la conception au produit fini, toutes les étapes sont réalisées dans notre usine : coupe, assemblage et marquage. Notre atelier est aussi un acteur engagé : en collaborant avec un ESAT, nous favorisons l’insertion et la réinsertion professionnelle de personnes en situation de fragilité ou de handicap. Une équipe motivée et qualifiée donne vie à des articles uniques et porteurs de sens.",,,https://feel-inde.com,,,
Møtsent,Stand Village de l'Artisanat - D21.97,,,,https://motsent.com,,,
NAIGE,Stand Village de l'Artisanat - D21.178,Notre collection premier flocons propose des vêtements dans un tricot de polaire moelleux 100% mérinos d'Arles pour des produits 100% français de la fibre aux produits finis.,,,https://naige.fr,,,
Nathalie Pinto,Stand Village de l'Artisanat - D21.200,"Nathalie Pinto est illustratrice et carnettiste basée en Savoie. Spécialisée dans l'encre de Chine, elle développe une écriture graphique sensible inspirée du vivant, des paysages de montagne et des détails souvent imperceptibles qui nous entourent. Ses créations naissent de ses immersions en pleine nature, où elle observe, dessine et collecte des fragments de paysages qui deviennent ensuite des œuvres réalisées dans son atelier à Barberaz (près de Chambéry). Elle propose des œuvres originales à l'encre de Chine, des tirages d'art numérotés en édition limitée ainsi que des œuvres naturalistes encadrées prêtes à prendre place dans les intérieurs. Chaque création est pensée avec une attention particulière portée aux matières, aux finitions et à sa fabrication. Les tirages sont imprimés en France sur des papiers de qualité soigneusement sélectionnés et les encadrements sont réalisés sur mesure en collaboration avec des artisans locaux. Sa démarche valorise les savoir-faire français, les circuits courts et les collaborations de proximité. Chaque œuvre est une invitation à ralentir, à observer autrement et à renouer avec une relation sensible au vivant.",,,https://nathalie-pinto.fr,,,
NATIVITAS,Stand J62bis,Nativitas a créé avec alinéa l’aligneur charentais la première marque française d’aligneurs imprimés avec une résine à mémoire de forme et labellisé origine France Garantie. C’est une réelle innovation dans le milieu de la dentisterie.,,,https://nativitas.fr,,,
NATNA,Stand H62,"Les huiles proposées par Natna forment une gamme de soins naturels et haut de gamme, conçus pour le visage, le corps, les cheveux et la barbe. Issues de cultures biologiques en Bourgogne et pressées à froid, elles conservent toute leur richesse en acides gras essentiels (oméga 3, 6, 9), vitamine E et antioxydants. Chaque huile associe efficacité et sensorialité : certaines sont formulées pour nourrir et protéger la peau après le soleil, d’autres pour adoucir la barbe, renforcer les cheveux ou sublimer la peau avec des parfums délicats (floraux, fruités ou poudrés). La marque valorise un savoir-faire familial et artisanal, offrant des produits purs, élégants et respectueux de l’environnement.",,,https://natna.fr,,,
NEO,Stand G49,"NEO est un atelier qui fabrique et conçoit des sacs à dos techniques outdoor. Depuis 2013, nous nous engageons pour une fabrication locale et responsable au sein de notre atelier de confection, au bord du lac d’Annecy. Nous proposons des produits innovants et durables qui garantissent à tous nos utilisateurs confort, technicité et légèreté. Nous sommes fiers de fabriquer ici. Et pas ailleurs.",,,https://neo-backpacks.fr,,,
NEOLOGY,Stand O74-Q75,"Neology est une entreprise française implantée en Corrèze depuis 1973. Nous fabriquons des sièges haut de gamme, en cuir ou en tissu. A l'écoute de nos clients, nous confectionnons nos modèles sur mesure, et les personnalisons à votre intérieur.",,,https://neology.tm.fr,,,
NEREÏS OCEAN,Stand N79,"Inspirée des nageoires de baleine, le DeepFoil révolutionne la manière de se déplacer sous l’eau et procure une glisse douce et fluide, souvent comparée à une sensation de “voler sous l’eau”. Léger et maniable, le DeepFoil se tient à la main et permet de s'immerger et de remonter par simple inclinaison des poignets, sans plomb ni moteur, simplement grâce à la forme hydrodynamique de l’aile et aux mouvements du corps en palmant. Adapté aussi bien en mer qu’en piscine, le DeepFoil s’adresse aux nageurs, apnéistes, snorkeleurs, et, plus largement, à toute personne qui souhaite découvrir le milieu aquatique, en balade, de façon intuitive et ludique. Le DeepFoil flotte naturellement et remonte à la surface, renforçant la sécurité de l’utilisateur. Il est conçu et fabriqué en dans l'ouest de la France dans une démarche écoresponsable avec des matériaux recyclables.",,,https://nereisocean.com,,,
NKIUP,Stand M52,"NKIUP est une marque française spécialisée dans l’upcycling de matières techniques issues du monde du sport et de l’outdoor. Nous transformons des voiles de parapente, waders de pêche, néoprène et autres textiles techniques destinés au rebut en sacs et accessoires durables fabriqués en France. Notre mission est de réduire les déchets et l’empreinte carbone liés à la production de nouvelles matières en donnant une seconde vie à des matériaux d’exception. Chaque produit est conçu et fabriqué localement dans une démarche responsable, alliant design, fonctionnalité, durabilité et impact positif. À travers NKIUP, nous souhaitons démontrer qu’une autre façon de produire est possible : plus circulaire, plus locale et plus respectueuse des ressources.",,,https://nkiup.fr,,,
NOBSOLETE,Stand J18,,,,https://nobsolete.com,,,
NOGENT 3 étoiles ***,Stand N17,"Chez Nogent***, nous fabriquons des outils qui coupent, tranchent, tiennent et durent. Pour ceux qui aiment faire de leurs mains : des cuisiniers du quotidien comme des fins gourmets. Depuis 1923, notre métier est le même : fabriquer les bons outils pour rendre les gestes plus simples, plus précis et plus agréables. À Biesles, en Haute-Marne, chaque lame est travaillée, de la découpe du bois à l'affûtage final. Entièrement en France. Un savoir-faire de précision, une Entreprise du Patrimoine Vivant. Un savoir-faire que nous transmettons chaque jour dans nos ateliers pour que les bons gestes continuent, eux aussi, de passer de main en main.",,,https://nogent3etoiles.com,,,
NOIROT,Stand O22,"L’entreprise Noirot est spécialisée dans la conception et la fabrication de radiateurs et de sèche-serviettes électriques intelligents. Basée à Laon dans les Hauts-de-France, Noirot fait partie du Groupe Muller depuis 1970, actuellement rebaptisé Groupe intuis. Leader reconnu sur le marché du chauffage, Noirot est un acteur industriel engagé en faveur de l’économie française et attaché au maintien des emplois dans nos régions.",,,https://noirot.fr,,,
Normandie Limonade,Stand E02 - entreprise présente uniquement le vendredi 13 novembre,"Les jus et pétillants ""Normandie Limonade"" sont fabriqués par le Pressoir de Normandie à Grossoeuvre (27-Eure), entreprise artisanale où savoir-faire familial et goût authentique guident chaque étape de conception. Gorgés de nature, nos jus restituent le meilleur du fruit pour un goût pur et généreux. Du verger à la bouteille, le fruit est respecté à chaque étape pour exprimer toute la richesse du terroir normand. Aucun conservateur ni additif ne sont ajoutés, toutes les vitamines et nutriments sont préservés pour un véritable moment de plaisir à chaque gorgée.",,,https://normandie-limonade.fr,,,
NOULI,Stand Village de l'Artisanat - D21.141,"NOULI, Artisan d’art, je suis créatrice de perles en verre filé au chalumeau. Fascinée par ce matériau d’exception qu’est le verre depuis plus de 10 ans, je crée au chalumeau des perles de verre, entièrement réalisées à la main. Chaque perle que j’assemble à un bijou est une pièce unique, façonnée avec passion, précision et savoir-faire. J’étudie minutieusement les associations de couleurs pour créer des harmonies originales et raffinées. Chaque création est pensée pour apporter une touche d’éclat et d’élégance afin de sublimer vos tenues avec un bijou unique.",,,https://nouli.fr,,,
NOVACEL OPHTALMIQUE,Stand K53,"Depuis plusieurs années, le navire Novacel prend le large en se positionnant à la 3ème place sur le marché industriel français du verre ophtalmique, tout en imposant sa philosophie.",,,https://novacel-optical.com,,,
NOVARA PARIS,Stand i58,,,,https://novaraparis.com,,,
NUIT DES VOSGES,Stand O03,"Nuit des Vosges vous invite à découvrir son savoir-faire dans la protection literie, avec une sélection de protège-matelas et protections d’oreillers conçus pour allier confort, hygiène et durabilité. Molleton gratté doux et confortable, protections imperméables, matières respirantes : nos collections répondent aux différents besoins du quotidien. À l’occasion du MIF Expo, découvrez également nos nouveautés, dont une protection en microfibre ultra-imperméable au toucher peau de pêche, douce et agréable au contact. Les plus jeunes ont aussi leur univers avec P’tit Vosgien, une gamme de protections literie spécialement pensée pour les enfants. Des protections pratiques, confortables et durables, portées par le savoir-faire textile vosgien.",,,https://valrupt.com,,,
NURBELLE,Stand Pavillon Ile de France,,,,https://nurbelle.com,,,
O DISTRIBS,Stand N83,,,,https://o-distribs.fr,,,
ODASPICY,Stand Village de l'Artisanat - D21.127,,,,https://odaspicy.com,,,
ODYZ,Stand Village de l'Artisanat - D21.198,"ODYZ a pour objectif de proposer un cadeau de naissance 100% Français à un prix accessible à tous ! Le Dodyz, un doudou 100% Made in France, tout doux avec franges d'éveils qui stimulera les sens de bébé, des animaux rigolos, des tissus de qualité certifiés Oeko-Tex respectueux de la peau, des couleurs contrastées et personnalisable avec le prénom de votre choix brodé. Un compagnon d'aventure unique, pimpant, réconfortant et rempli de douceur, dès 19.90 € Doux pour bébé et doux pour le portefeuille !",,,https://odyz.net,,,
OFLOT,Stand Village de l'Artisanat - D21.137,"Des pièces élégantes et confortables qui accompagnent le mouvement des corps des femmes. Une marque engagée sur le plan environnemental. Les collections OFLOT sont confectionnées avec des tissus d'origine naturelle sourcés en Europe. De plus, les patronages des modèles sont optimisés afin de réduire les chutes textile et limiter les déchets textile. Certaines chutes textiles sont inévitables du fait du style des vêtements et de la morphologie féminine, la créatrice valorise alors ces chutes restantes en fabriquant des accessoires. Chaque pièce est ainsi fabriquée en petite série de façon artisanale avec cet objectif : que les femmes se sentent à l'aise dans leur vêtements, sur le plan physique, éthique et environnemental.",,,https://oflotatelier.fr,,,
ohme,Stand Village de l'Artisanat - D21.146,"Bougies et parfums d'intérieur d'exception conçus à partir de cires et bases de diffusion végétales, fabriqués à la main à Pessac (33). - Bougies parfumées - Diffuseurs de parfum à bâtonnets - Brumes d'intérieur - Fondants parfumés - Suspensions parfumées",,,https://ohme.shop,,,
Ongi doggy,Stand L52,"Ongi doggy est née au Pays Basque, d’une envie simple et personnelle : créer de beaux accessoires pour chiens, utiles, durables, porteurs de sens, conçus et fabriqués ici, au Pays Basque, à partir de matières premières locales soigneusement sélectionnées. Des objets pensés et choisit pour leur qualité, leur confort, leur durabilité… parce qu’ils racontent une histoire. La marque s’appuie sur des collaborations étroites avec des ateliers locaux, des artisans passionnés, certains reconnus pour leur savoir-faire d’exception. Ensemble, nous concevons des pièces fabriquées en petites séries, avec une attention particulière portée aux matières et aux finitions. Chaque accessoire Ongi doggy est pensé pour accompagner le quotidien des chiens et de ceux qui les aiment : des objets solides, élégants, agréables à porter, faits pour traverser le temps. Ongi doggy s’adresse à celles et ceux qui aiment les belles choses sans ostentation, qui privilégient le local, l’artisanat, l’authentique, le travail bien fait, et qui considèrent leur chien comme un véritable membre de la famille. Plus qu’une marque, Ongi doggy, incarne une certaine idée de l’art de vivre basque appliqué à l’univers canin : du caractère, de la douceur, de la qualité, et ce petit twist qui fait la différence. Ongi doggy, l’élégance canine, assemblage de savoir-faire basque.",,,https://ongidoggy.com,,,
OPINEL,Stand M06-N05,"Fabriqué au cœur des Alpes françaises en Savoie, le couteau de poche Opinel est resté le même qu’à l’origine. Simple, durable et malin, il est le compagnon indispensable que l’on offre et transmet. Unique et intemporel, il est devenu un objet familier qui traverse de poche en poche les siècles et les générations. Aujourd’hui, avec le même souci de simplicité et de fiabilité, Opinel célèbre l’art de vivre à la française en proposant d’autres lignes de couteaux et d’outils pour la cuisine, la table, le jardin, le bricolage, les activités outdoor... Opinel est synonyme du juste équilibre entre le design et l’authenticité, de l’attachement à un savoir-faire ancestral et de la volonté de toujours proposer l’outil le mieux adapté à l’usage.",,,https://opinel.com,,,
OPTIMIST',Stand H41,"OPTIMIST est une marque écoresponsable, qui propose des pièces élégantes, pensées pour être durables.",,,https://optimist-sudfinistere.com,,,
Orange,Stand D70,"Orange, 1er opérateur télécom français, présentera ses dernières offres fixe et mobile, ses solutions de cybersécurité, de protection de la maison, de paiement électronique ainsi qu’une sélection de smartphones reconditionnés.",,,https://orange.fr,,,
ORIGAÏA,Stand Village de l'Artisanat - D21.165,,,,https://origaia.fr,,,
ORIGIN T&R,Stand L48,,,,https://originter.com,,,
Origin'Ain,Stand Q70,"Le label « Origin’Ain » est un gage de qualité. Son réseau d'adhérents porte des valeurs fondamentales comme l'attachement au territoire ou encore la transmission des savoir-faire. Une charte d'adhésion est régie par 5 piliers fondamentaux. Etre adhérent Origin'Ain, c'est participer à des speed business meeting, des conférences thématiques. C'est aussi bénéficier de campagnes de communication sur les réseaux sociaux, les insertions presse, les newsletters, d'articles dans le magazine ICI C’est l’Ain, sur le site internet www.originain.fr. C'est également être pourvu d'un kit de communication pour afficher le label comme vous le souhaitez (stickers, trophées ...)",,,https://ain.fr,,,
ORIGINE FRANCE GARANTIE - SERVICE FRANCE GARANTI,Stand K07,,,,https://originefrancegarantie.fr,,,
ORIJINAL,Stand Pavillon Ile de France,"ORIJINAL, c’est la nouvelle marque de vernis à ongles soin écoresponsables ! Un actif breveté à l’efficacité prouvée sur les ongles. Résultat: des ongles plus épais, plus lisses et surtout plus hydratés. Une gamme fruitée et fleurie qui donne carrément envie ! Impossible de se mélanger les pinceaux, ORIJINAL ce sont des vernis à ongles dans un packaging unique: un flacon en verre bicubique et un bouchon en bois (certifié PEFC). Le plus d’ORIJINAL, nous reprenons les flacons usagés pour limiter notre impact sur notre belle planète. C’est ce que nous appelons, le recyclage éternel. En effet, chez ORIJINAL, nous récupérons, nettoyons et réutilisons à l’infini nos flacons en verre. (Nous avons aussi pensé à retirer les filtres solaires chimiques de la composition de nos vernis naturels ?)",,,https://orijinal.fr,,,
Ouiziou,Stand E13,,,,https://ouiziou.fr,,,
OYAS,Stand O37,"Oyas à enterrer pour les arbres, les potagers, les jardins... Oyas à planter pour les pots, les balconnières et jardinières Jusqu'à 70 % d'économie d'eau à l'arrosage",,,https://oyas.eco,,,
PAALM COSMETICS,Stand i68,,,,https://paalm.co,,,
